"game_id","game_date","OT","H_A","Team_Abbrev","Team_Score","Team_pace","Team_efg_pct","Team_tov_pct","Team_orb_pct","Team_ft_rate","Team_off_rtg","Inactives","Opponent_Abbrev","Opponent_Score","Opponent_pace","Opponent_efg_pct","Opponent_tov_pct","Opponent_orb_pct","Opponent_ft_rate","Opponent_off_rtg","player","player_id","starter","mp","fg","fga","fg_pct","fg3","fg3a","fg3_pct","ft","fta","ft_pct","orb","drb","trb","ast","stl","blk","tov","pf","pts","plus_minus","did_not_play","is_inactive","ts_pct","efg_pct","fg3a_per_fga_pct","fta_per_fga_pct","orb_pct","drb_pct","trb_pct","ast_pct","stl_pct","blk_pct","tov_pct","usg_pct","off_rtg","def_rtg","bpm","season","minutes","double_double","triple_double","DKP","FDP","SDP","DKP_per_minute","FDP_per_minute","SDP_per_minute","pf_per_minute","ts","last_60_minutes_per_game_starting","last_60_minutes_per_game_bench","PG%","SG%","SF%","PF%","C%","active_position_minutes"
"202210280MIL",2022-10-28,0,"A","NYK",108,103.2,0.462,10.1,24.1,0.237,104.6,"Quentin Grimes, Feron Hunt, Trevor Keels","MIL",119,103.2,0.445,4.7,31.7,0.202,115.3,"Isaiah Hartenstein","harteis01",0,"27:34",3,8,0.375,0,1,0,0,0,0,2,6,8,2,1,2,1,3,6,-5,0,0,0.375,0.375,0.125,0,6.4,17.4,12.2,11,1.7,5.4,11.1,13.2,89,110,-2.7,2023,27.5666666666667,0,0,24.5,26.6,27,"0.888754534461911","0.964933494558646","0.97944377267231",0.108827085852479,8,34.1625174924676,23.9166666666667,0,0,0,0,100,50.4666666666667
"202210260NYK",2022-10-26,1,"H","NYK",134,101.3,0.593,13,26.7,0.196,119.8,"Quentin Grimes, Feron Hunt, Trevor Keels","CHO",131,101.3,0.561,11.8,20.9,0.202,117.1,"Isaiah Hartenstein","harteis01",0,"15:56",4,5,0.8,0,1,0,0,0,0,2,1,3,0,1,1,0,2,8,-7,0,0,0.8,0.8,0.2,0,14.8,7.7,11.3,0,3,4.9,0,13.6,170,112,5.2,2023,15.9333333333333,0,0,15.75,17.6,17.75,"0.988493723849372","1.10460251046025","1.11401673640167",0.125523012552301,5,37.9932758423552,26.5777777777778,0,0,0,0,100,49.6388888888889
"202210240NYK",2022-10-24,0,"H","NYK",115,94.2,0.522,11.1,39.1,0.194,122.1,"Quentin Grimes, Feron Hunt, Trevor Keels","ORL",102,94.2,0.459,10.9,28.9,0.267,108.3,"Isaiah Hartenstein","harteis01",0,"18:19",2,5,0.4,0,0,0,3,4,0.75,4,5,9,0,1,0,1,1,7,6,0,0,0.518,0.4,0,0.8,22.8,29.1,25.9,0,2.8,0,12.9,17.4,120,101,-2.5,2023,18.3166666666667,0,0,19.75,19.8,20.25,"1.07825295723385","1.08098271155596","1.10555050045496",0.0545950864422202,6.76,44.034415490785,30.7083333333333,0,0,0,0,100,50.4583333333333
"202210210NYK",2022-10-21,0,"H","NYK",130,104.3,0.611,10.3,23.4,0.147,124.6,"Quentin Grimes, Feron Hunt","DET",106,104.3,0.483,12.6,25,0.211,101.6,"Isaiah Hartenstein","harteis01",0,"21:10",2,4,0.5,1,2,0.5,1,2,0.5,4,7,11,0,2,1,1,4,6,21,0,0,0.615,0.625,0.5,0.5,19.3,30.5,25.2,0,4.3,4.2,17,11.4,129,87,0.4,2023,21.1666666666667,0,0,25.75,27.2,28.25,"1.21653543307087","1.28503937007874","1.33464566929134",0.188976377952756,4.88,NA,40.25,0,0,0,0,100,NA
"202210190MEM",2022-10-19,1,"A","NYK",112,96.4,0.445,9.3,29,0.138,105.2,"Quentin Grimes, Trevor Keels","MEM",115,96.4,0.468,9.9,35.7,0.13,108,"Isaiah Hartenstein","harteis01",0,"40:15",7,11,0.636,0,3,0,2,2,1,7,1,8,4,0,1,3,5,16,1,0,0,0.673,0.636,0.273,0.182,14.9,2.4,8.9,15.1,0,2.3,20.2,15.2,125,118,-0.6,2023,40.25,0,0,32.5,31.6,32,"0.807453416149068","0.785093167701863","0.795031055900621",0.124223602484472,11.88,NA,NA,0,0,0,0,100,NA
"202211020NYK",2022-11-02,0,"H","NYK",99,99.8,0.467,13.9,26.1,0.167,99.2,"Feron Hunt, Trevor Keels","ATL",112,99.8,0.467,5.8,29.8,0.112,112.3,"Obi Toppin","toppiob01",0,"18:27",5,13,0.385,2,6,0.333,0,0,0,2,1,3,0,0,0,0,0,12,-3,0,0,0.462,0.462,0.462,0,11.3,4.6,7.6,0,0,0,0,29.5,101,120,-1.3,2023,18.45,0,0,16.75,15.6,16.75,"0.907859078590786","0.845528455284553","0.907859078590786",0,13,22.3255207505403,15.5388888888889,0,0,0,100,0,NA
"202210300CLE",2022-10-30,0,"A","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Quentin Grimes, Feron Hunt, Trevor Keels","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Obi Toppin","toppiob01",0,"15:12",4,7,0.571,1,3,0.333,0,0,0,0,4,4,0,0,0,3,2,9,-5,0,0,0.643,0.643,0.429,0,0,29.4,14.4,0,0,0,30,27.9,79,124,-9.4,2023,15.2,0,0,13,10.8,11.5,"0.855263157894737","0.710526315789474","0.756578947368421",0.131578947368421,7,22.3426612719559,15.6066666666667,0,0,0,100,0,49.8566666666667
"202210280MIL",2022-10-28,0,"A","NYK",108,103.2,0.462,10.1,24.1,0.237,104.6,"Quentin Grimes, Feron Hunt, Trevor Keels","MIL",119,103.2,0.445,4.7,31.7,0.202,115.3,"Obi Toppin","toppiob01",0,"16:46",4,7,0.571,3,5,0.6,0,0,0,0,3,3,2,0,0,0,0,11,3,0,0,0.786,0.786,0.714,0,0,14.3,7.5,22.4,0,0,0,16.8,162,119,12.7,2023,16.7666666666667,0,0,19.25,17.6,19.25,"1.14811133200795","1.04970178926441","1.14811133200795",0,7,21.8782951746186,15.3166666666667,0,0,0,100,0,50.4191666666667
"202210260NYK",2022-10-26,1,"H","NYK",134,101.3,0.593,13,26.7,0.196,119.8,"Quentin Grimes, Feron Hunt, Trevor Keels","CHO",131,101.3,0.561,11.8,20.9,0.202,117.1,"Obi Toppin","toppiob01",0,"13:10",3,6,0.5,3,4,0.75,0,0,0,1,2,3,2,0,0,0,1,9,-3,0,0,0.75,0.75,0.667,0,8.9,18.7,13.7,20.2,0,0,0,19.7,166,121,12.7,2023,13.1666666666667,0,0,17.25,15.6,17.25,"1.31012658227848","1.18481012658228","1.31012658227848",0.0759493670886076,6,22.9198566222904,16.0333333333333,0,0,0,100,0,49.3536666666667
"202210240NYK",2022-10-24,0,"H","NYK",115,94.2,0.522,11.1,39.1,0.194,122.1,"Quentin Grimes, Feron Hunt, Trevor Keels","ORL",102,94.2,0.459,10.9,28.9,0.267,108.3,"Obi Toppin","toppiob01",0,"13:53",4,6,0.667,0,1,0,2,2,1,2,2,4,1,1,0,1,0,10,9,0,0,0.727,0.667,0.167,0.333,15,15.4,15.2,11.9,3.7,0,12.7,23.3,141,104,10.8,2023,13.8833333333333,0,0,18,18.3,18.5,"1.29651860744298","1.31812725090036","1.33253301320528",0,6.88,24.5326065135907,17.1083333333333,0,0,0,100,0,50.0646666666667
"202210210NYK",2022-10-21,0,"H","NYK",130,104.3,0.611,10.3,23.4,0.147,124.6,"Quentin Grimes, Feron Hunt","DET",106,104.3,0.483,12.6,25,0.211,101.6,"Obi Toppin","toppiob01",0,"20:44",7,12,0.583,2,5,0.4,0,0,0,1,3,4,3,0,1,0,1,16,25,0,0,0.667,0.667,0.417,0,4.9,13.4,9.4,20.6,0,4.3,0,23.8,144,103,9.8,2023,20.7333333333333,0,0,28.5,28.3,29.5,"1.37459807073955","1.36495176848875","1.42282958199357",0.0482315112540193,12,NA,13.4833333333333,0,0,0,100,0,NA
"202210190MEM",2022-10-19,1,"A","NYK",112,96.4,0.445,9.3,29,0.138,105.2,"Quentin Grimes, Trevor Keels","MEM",115,96.4,0.468,9.9,35.7,0.13,108,"Obi Toppin","toppiob01",0,"13:29",1,3,0.333,0,0,0,0,0,0,0,3,3,1,0,0,1,1,2,-7,0,0,0.333,0.333,0,0,0,21.1,10,9.8,0,0,25,12.2,61,109,-11.4,2023,13.4833333333333,0,0,6.75,6.1,6.25,"0.50061804697157","0.452410383189122","0.46353522867738",0.0741656365883807,3,NA,NA,0,0,0,100,0,NA
"202211020NYK",2022-11-02,0,"H","NYK",99,99.8,0.467,13.9,26.1,0.167,99.2,"Feron Hunt, Trevor Keels","ATL",112,99.8,0.467,5.8,29.8,0.112,112.3,"Derrick Rose","rosede01",0,"17:00",1,4,0.25,1,2,0.5,0,0,0,0,1,1,1,0,0,1,1,3,-9,0,0,0.375,0.375,0.5,0,0,5,2.7,8.3,0,0,20,12.3,70,120,-11.9,2023,17,0,0,5.75,4.7,5.25,"0.338235294117647","0.276470588235294","0.308823529411765",0.0588235294117647,4,18.7535970695011,13.0527777777778,6,94,0,0,0,NA
"202210300CLE",2022-10-30,0,"A","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Quentin Grimes, Feron Hunt, Trevor Keels","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Derrick Rose","rosede01",0,"14:03",3,5,0.6,1,2,0.5,0,0,0,0,1,1,2,1,0,1,1,7,-15,0,0,0.7,0.7,0.4,0,0,7.9,3.9,19.7,3.5,0,16.7,18.1,122,121,4,2023,14.05,0,0,13.25,13.2,13.75,"0.94306049822064","0.93950177935943","0.97864768683274",0.0711743772241993,5,18.400961525985,12.8533333333333,6,94,0,0,0,50.1383993333333
"202210280MIL",2022-10-28,0,"A","NYK",108,103.2,0.462,10.1,24.1,0.237,104.6,"Quentin Grimes, Feron Hunt, Trevor Keels","MIL",119,103.2,0.445,4.7,31.7,0.202,115.3,"Derrick Rose","rosede01",0,"14:52",5,8,0.625,2,3,0.667,0,0,0,1,3,4,4,0,0,1,0,12,8,0,0,0.75,0.75,0.375,0,6,16.1,11.3,61.9,0,0,11.1,24.4,146,118,16.3,2023,14.8666666666667,0,0,23.5,21.8,23,"1.58071748878924","1.46636771300448","1.54708520179372",0,8,17.6407146076087,12.35,6,94,0,0,0,49.1656325
"202210260NYK",2022-10-26,1,"H","NYK",134,101.3,0.593,13,26.7,0.196,119.8,"Quentin Grimes, Feron Hunt, Trevor Keels","CHO",131,101.3,0.561,11.8,20.9,0.202,117.1,"Derrick Rose","rosede01",0,"12:25",5,7,0.714,1,2,0.5,1,1,1,0,2,2,2,0,0,1,0,12,-4,0,0,0.806,0.786,0.286,0.143,0,19.9,9.7,27.8,0,0,11.8,29.4,145,121,10.5,2023,12.4166666666667,0,0,17.5,16.4,17,"1.40939597315436","1.32080536912752","1.36912751677852",0,7.44,17.622717201962,12.3277777777778,6,94,0,0,0,49.1002355555556
"202210240NYK",2022-10-24,0,"H","NYK",115,94.2,0.522,11.1,39.1,0.194,122.1,"Quentin Grimes, Feron Hunt, Trevor Keels","ORL",102,94.2,0.459,10.9,28.9,0.267,108.3,"Derrick Rose","rosede01",0,"8:43",1,4,0.25,1,3,0.333,0,0,0,0,0,0,0,0,0,0,1,3,-10,0,0,0.375,0.375,0.75,0,0,0,0,0,0,0,0,18.8,95,118,-12,2023,8.71666666666667,0,0,3.5,3,3.5,"0.401529636711281","0.344168260038241","0.401529636711281",0.11472275334608,4,20.2665857998294,14.1333333333333,6,94,0,0,0,51.4951733333333
"202210210NYK",2022-10-21,0,"H","NYK",130,104.3,0.611,10.3,23.4,0.147,124.6,"Quentin Grimes, Feron Hunt","DET",106,104.3,0.483,12.6,25,0.211,101.6,"Derrick Rose","rosede01",0,"16:13",4,6,0.667,3,4,0.75,2,2,1,0,3,3,6,0,0,2,2,13,23,0,0,0.945,0.917,0.667,0.333,0,17.1,9,46.5,0,0,22.5,22.5,157,104,14.4,2023,16.2166666666667,0,0,26.25,23.6,25.25,"1.61870503597122","1.45529290853032","1.55704008221994",0.123329907502569,6.88,NA,12.05,6,94,0,0,0,NA
"202210190MEM",2022-10-19,1,"A","NYK",112,96.4,0.445,9.3,29,0.138,105.2,"Quentin Grimes, Trevor Keels","MEM",115,96.4,0.468,9.9,35.7,0.13,108,"Derrick Rose","rosede01",0,"12:03",2,8,0.25,0,3,0,0,0,0,1,3,4,2,0,1,1,0,4,-4,0,0,0.25,0.25,0.375,0,7.1,23.6,14.9,25,0,7.6,11.1,30.7,65,104,-7.3,2023,12.05,0,0,13.5,13.8,14,"1.12033195020747","1.14522821576763","1.16182572614108",0,8,NA,NA,6,94,0,0,0,NA
"202211020NYK",2022-11-02,0,"H","NYK",99,99.8,0.467,13.9,26.1,0.167,99.2,"Feron Hunt, Trevor Keels","ATL",112,99.8,0.467,5.8,29.8,0.112,112.3,"Cam Reddish","reddica01",0,"14:59",2,5,0.4,1,4,0.25,1,2,0.5,0,0,0,1,0,0,0,0,6,0,0,0,0.51,0.5,0.8,0.4,0,0,0,10.5,0,0,0,16.4,113,123,-1.9,2023,14.9833333333333,0,0,8,7.5,8,"0.533926585094549","0.50055617352614","0.533926585094549",0,5.88,27.1585929044381,18.9027777777778,0,0,96,5,0,NA
"202210300CLE",2022-10-30,0,"A","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Quentin Grimes, Feron Hunt, Trevor Keels","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Cam Reddish","reddica01",0,"16:20",3,6,0.5,1,2,0.5,0,0,0,0,0,0,1,0,1,0,1,7,-8,0,0,0.583,0.583,0.333,0,0,0,0,8.1,0,7.5,0,15.6,125,128,1.3,2023,16.3333333333333,0,0,11,11.5,12,"0.673469387755102","0.704081632653061","0.73469387755102",0.0612244897959184,6,27.7970956661988,19.4166666666667,0,0,96,5,0,49.7159626666667
"202210280MIL",2022-10-28,0,"A","NYK",108,103.2,0.462,10.1,24.1,0.237,104.6,"Quentin Grimes, Feron Hunt, Trevor Keels","MIL",119,103.2,0.445,4.7,31.7,0.202,115.3,"Cam Reddish","reddica01",0,"11:33",1,5,0.2,0,2,0,0,0,0,0,2,2,1,0,0,0,0,2,-3,0,0,0.2,0.2,0.4,0,0,13.9,7.3,12.7,0,0,0,17.4,56,119,-11.4,2023,11.55,0,0,6,5.9,6,"0.519480519480519","0.510822510822511","0.519480519480519",0,5,30.5439093678299,21.3833333333333,0,0,96,5,0,52.7446875
"202210260NYK",2022-10-26,1,"H","NYK",134,101.3,0.593,13,26.7,0.196,119.8,"Quentin Grimes, Feron Hunt, Trevor Keels","CHO",131,101.3,0.561,11.8,20.9,0.202,117.1,"Cam Reddish","reddica01",0,"24:31",1,3,0.333,1,2,0.5,2,2,1,0,3,3,0,0,1,2,4,5,1,0,0,0.644,0.5,0.667,0.667,0,15.1,7.4,0,0,3.2,34,10.4,86,119,-8.3,2023,24.5166666666667,0,0,10.25,9.6,10.25,"0.418082936777702","0.391570360299116","0.418082936777702",0.163154316791298,3.88,29.0747037748458,20.3388888888889,0,0,96,5,0,49.7672666666667
"202210240NYK",2022-10-24,0,"H","NYK",115,94.2,0.522,11.1,39.1,0.194,122.1,"Quentin Grimes, Feron Hunt, Trevor Keels","ORL",102,94.2,0.459,10.9,28.9,0.267,108.3,"Cam Reddish","reddica01",0,"14:24",3,4,0.75,1,1,1,0,0,0,1,1,2,2,0,0,1,3,7,2,0,0,0.875,0.875,0.25,0,7.2,7.4,7.3,20.2,0,0,20,14.2,148,115,3.3,2023,14.4,0,0,12.5,11.4,12,"0.868055555555556","0.791666666666667","0.833333333333333",0.208333333333333,4,33.4231370767234,23.3083333333333,0,0,96,5,0,51.5434133333333
"202210210NYK",2022-10-21,0,"H","NYK",130,104.3,0.611,10.3,23.4,0.147,124.6,"Quentin Grimes, Feron Hunt","DET",106,104.3,0.483,12.6,25,0.211,101.6,"Cam Reddish","reddica01",0,"18:35",3,8,0.375,0,2,0,0,0,0,0,4,4,0,0,0,2,3,6,12,0,0,0.375,0.375,0.25,0,0,19.9,10.4,0,0,0,20,22.1,59,102,-18.6,2023,18.5833333333333,0,0,10,8.8,9,"0.538116591928251","0.473542600896861","0.484304932735426",0.161434977578475,8,NA,28.0333333333333,0,0,96,5,0,NA
"202210190MEM",2022-10-19,1,"A","NYK",112,96.4,0.445,9.3,29,0.138,105.2,"Quentin Grimes, Trevor Keels","MEM",115,96.4,0.468,9.9,35.7,0.13,108,"Cam Reddish","reddica01",0,"28:02",9,15,0.6,3,6,0.5,1,1,1,1,4,5,0,3,1,2,2,22,-1,0,0,0.712,0.7,0.4,0.067,3,13.5,8,0,5.3,3.3,11.5,25.6,119,99,12.9,2023,28.0333333333333,0,0,36.75,38,39.75,"1.31093935790725","1.35552913198573","1.4179548156956",0.0713436385255648,15.44,NA,NA,0,0,96,5,0,NA
"202211020NYK",2022-11-02,0,"H","NYK",99,99.8,0.467,13.9,26.1,0.167,99.2,"Feron Hunt, Trevor Keels","ATL",112,99.8,0.467,5.8,29.8,0.112,112.3,"Quentin Grimes","grimequ01",0,"4:38",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,28,0,0,0,9,53,122,-13.2,2023,4.63333333333333,0,0,1.5,1.5,1.5,"0.323741007194245","0.323741007194245","0.323741007194245",0.215827338129496,1,NA,NA,1,76,24,0,0,NA
"202211020NYK",2022-11-02,0,"H","NYK",99,99.8,0.467,13.9,26.1,0.167,99.2,"Feron Hunt, Trevor Keels","ATL",112,99.8,0.467,5.8,29.8,0.112,112.3,"Ryan Arcidiacono","arcidry01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.435016403612602,0.302777777777778,0,57,43,0,0,NA
"202210300CLE",2022-10-30,0,"A","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Quentin Grimes, Feron Hunt, Trevor Keels","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Ryan Arcidiacono","arcidry01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.520151661393249,0.363333333333333,0,57,43,0,0,49.950203
"202210280MIL",2022-10-28,0,"A","NYK",108,103.2,0.462,10.1,24.1,0.237,104.6,"Quentin Grimes, Feron Hunt, Trevor Keels","MIL",119,103.2,0.445,4.7,31.7,0.202,115.3,"Ryan Arcidiacono","arcidry01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.6487307328709,0.454166666666667,0,57,43,0,0,50.7520033333333
"202210260NYK",2022-10-26,1,"H","NYK",134,101.3,0.593,13,26.7,0.196,119.8,"Quentin Grimes, Feron Hunt, Trevor Keels","CHO",131,101.3,0.561,11.8,20.9,0.202,117.1,"Ryan Arcidiacono","arcidry01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.865649470488445,0.605555555555556,0,57,43,0,0,50.0221416666667
"202210240NYK",2022-10-24,0,"H","NYK",115,94.2,0.522,11.1,39.1,0.194,122.1,"Quentin Grimes, Feron Hunt, Trevor Keels","ORL",102,94.2,0.459,10.9,28.9,0.267,108.3,"Ryan Arcidiacono","arcidry01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,1.30251052605036,0.908333333333333,0,57,43,0,0,49.73039
"202210210NYK",2022-10-21,0,"H","NYK",130,104.3,0.611,10.3,23.4,0.147,124.6,"Quentin Grimes, Feron Hunt","DET",106,104.3,0.483,12.6,25,0.211,101.6,"Ryan Arcidiacono","arcidry01",0,"1:49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,1.5,1,0,0,100,53.4,0,0,0,0,22.6,300,77,52.6,2023,1.81666666666667,0,0,0,0,0,"0","0","0",0.55045871559633,0,NA,0,0,57,43,0,0,NA
"202210190MEM",2022-10-19,1,"A","NYK",112,96.4,0.445,9.3,29,0.138,105.2,"Quentin Grimes, Trevor Keels","MEM",115,96.4,0.468,9.9,35.7,0.13,108,"Ryan Arcidiacono","arcidry01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,57,43,0,0,NA
"202211020NYK",2022-11-02,0,"H","NYK",99,99.8,0.467,13.9,26.1,0.167,99.2,"Feron Hunt, Trevor Keels","ATL",112,99.8,0.467,5.8,29.8,0.112,112.3,"Miles McBride","mcbrimi01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.822141093066018,0.572222222222222,100,1,0,0,0,NA
"202210300CLE",2022-10-30,0,"A","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Quentin Grimes, Feron Hunt, Trevor Keels","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Miles McBride","mcbrimi01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.983038919697332,0.686666666666667,100,1,0,0,0,50.86818
"202210280MIL",2022-10-28,0,"A","NYK",108,103.2,0.462,10.1,24.1,0.237,104.6,"Quentin Grimes, Feron Hunt, Trevor Keels","MIL",119,103.2,0.445,4.7,31.7,0.202,115.3,"Miles McBride","mcbrimi01",0,"0:01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,-8.8,2023,0.0166666666666667,0,0,0,0,0,"0","0","0",0,0,1.22008991044527,0.854166666666667,100,1,0,0,0,50.1087725
"202210260NYK",2022-10-26,1,"H","NYK",134,101.3,0.593,13,26.7,0.196,119.8,"Quentin Grimes, Feron Hunt, Trevor Keels","CHO",131,101.3,0.561,11.8,20.9,0.202,117.1,"Miles McBride","mcbrimi01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,1.62805634357919,1.13888888888889,100,1,0,0,0,49.0303888888889
"202210240NYK",2022-10-24,0,"H","NYK",115,94.2,0.522,11.1,39.1,0.194,122.1,"Quentin Grimes, Feron Hunt, Trevor Keels","ORL",102,94.2,0.459,10.9,28.9,0.267,108.3,"Miles McBride","mcbrimi01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,2.44967576000296,1.70833333333333,100,1,0,0,0,51.776
"202210210NYK",2022-10-21,0,"H","NYK",130,104.3,0.611,10.3,23.4,0.147,124.6,"Quentin Grimes, Feron Hunt","DET",106,104.3,0.483,12.6,25,0.211,101.6,"Miles McBride","mcbrimi01",0,"3:25",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,108,-23.4,2023,3.41666666666667,0,0,0,0,0,"0","0","0",0.292682926829268,0.88,NA,0,100,1,0,0,0,NA
"202210190MEM",2022-10-19,1,"A","NYK",112,96.4,0.445,9.3,29,0.138,105.2,"Quentin Grimes, Trevor Keels","MEM",115,96.4,0.468,9.9,35.7,0.13,108,"Miles McBride","mcbrimi01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,100,1,0,0,0,NA
"202211020NYK",2022-11-02,0,"H","NYK",99,99.8,0.467,13.9,26.1,0.167,99.2,"Feron Hunt, Trevor Keels","ATL",112,99.8,0.467,5.8,29.8,0.112,112.3,"Svi Mykhailiuk","mykhasv01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.435016403612602,0.302777777777778,0,0,0,100,0,NA
"202210300CLE",2022-10-30,0,"A","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Quentin Grimes, Feron Hunt, Trevor Keels","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Svi Mykhailiuk","mykhasv01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.520151661393249,0.363333333333333,0,0,0,100,0,49.8566666666667
"202210280MIL",2022-10-28,0,"A","NYK",108,103.2,0.462,10.1,24.1,0.237,104.6,"Quentin Grimes, Feron Hunt, Trevor Keels","MIL",119,103.2,0.445,4.7,31.7,0.202,115.3,"Svi Mykhailiuk","mykhasv01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.6487307328709,0.454166666666667,0,0,0,100,0,50.4191666666667
"202210260NYK",2022-10-26,1,"H","NYK",134,101.3,0.593,13,26.7,0.196,119.8,"Quentin Grimes, Feron Hunt, Trevor Keels","CHO",131,101.3,0.561,11.8,20.9,0.202,117.1,"Svi Mykhailiuk","mykhasv01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.865649470488445,0.605555555555556,0,0,0,100,0,49.3536666666667
"202210240NYK",2022-10-24,0,"H","NYK",115,94.2,0.522,11.1,39.1,0.194,122.1,"Quentin Grimes, Feron Hunt, Trevor Keels","ORL",102,94.2,0.459,10.9,28.9,0.267,108.3,"Svi Mykhailiuk","mykhasv01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,1.30251052605036,0.908333333333333,0,0,0,100,0,50.0646666666667
"202210210NYK",2022-10-21,0,"H","NYK",130,104.3,0.611,10.3,23.4,0.147,124.6,"Quentin Grimes, Feron Hunt","DET",106,104.3,0.483,12.6,25,0.211,101.6,"Svi Mykhailiuk","mykhasv01",0,"1:49",1,1,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,-17.1,2023,1.81666666666667,0,0,6,5.4,6,"3.30275229357798","2.97247706422018","3.30275229357798",0,1,NA,0,0,0,0,100,0,NA
